billId,bar,drinker,date,time
6063,"The Dead Rabbit","Porter Mcgrath",1/30/2018,24:58:00
6064,Nowhere,"Preston Dillon",6/16/2017,24:58:00
6065,"Clockwork Bar","Preston Dillon",7/20/2017,24:58:00
6066,"Clockwork Bar","Preston Dillon",11/1/2017,21:58:00
6067,"Alewife Queens","Preston Dillon",7/27/2017,24:58:00
6068,"The NoMad Bar","Preston Dillon",11/25/2018,23:58:00
6069,"Beauty Bar","Preston Mcdaniel",5/23/2018,22:58:00
607,"Little Branch","Kathy Curry",9/25/2017,23:58:00
6070,d.b.a.,"Avis Orozco",6/5/2017,24:58:00
6071,"The 13th Step","Preston Mcdaniel",10/10/2017,24:58:00
6072,"The NoMad Bar","Preston Mcdaniel",3/26/2018,22:58:00
6073,Primo's,"Preston Mcdaniel",2/2/2018,24:58:00
6074,"Clockwork Bar","Preston Mcdaniel",3/6/2017,24:58:00
6075,"King Cole Bar","Preston Saunders",6/2/2018,22:58:00
6076,"The Dead Rabbit","Preston Saunders",9/22/2017,24:58:00
6077,"Ear Inn","Preston Saunders",6/10/2017,21:58:00
6078,"Please Don't Tell","Preston Saunders",4/20/2018,24:58:00
6079,"Bohemian Hall & Beer Garden","Preston Saunders",3/25/2018,23:58:00
608,Apotheke,"Kathy Curry",9/19/2017,23:58:00
6080,"Dive Bar","Preston Saunders",1/2/2018,22:58:00
6081,"The Ship","Avis Orozco",4/28/2018,23:58:00
6082,"Townhouse of New York","Prince Bautista",1/2/2017,24:58:00
6083,"The Wayland","Prince Bautista",3/21/2017,22:58:00
6084,Torst,"Priscilla Bauer",5/23/2017,22:58:00
6085,"Maison Premiere","Priscilla Bauer",4/13/2017,22:58:00
6086,"Amor y Amargo","Priscilla Bauer",9/26/2017,21:58:00
6087,d.b.a.,"Priscilla Lambert",4/23/2018,24:58:00
6088,"The Central Bar","Priscilla Lambert",8/23/2017,21:58:00
6089,"The Long Island Bar","Priscilla Lambert",9/2/2017,21:58:00
609,"Bar Sixtyfive","Kathy Curry",2/22/2017,24:58:00
6090,"Sugar East","Priscilla Lambert",11/4/2017,24:58:00
6091,"Clockwork Bar","Priscilla Lambert",10/20/2017,24:58:00
6092,"The NoMad Bar","Avis Orozco",11/28/2018,22:58:00
6093,Apotheke,"Priscilla Sawyer",11/11/2017,22:58:00
6094,Mace,"Priscilla Sawyer",7/23/2017,22:58:00
6095,"The Counting Room","Priscilla Sawyer",10/12/2017,24:58:00
6096,"Copper & Oak","Priscilla Sawyer",5/5/2018,23:58:00
6097,"Lee's Tavern","Quincy Weber",2/11/2018,23:58:00
6098,"Pegu Club","Quincy Weber",3/26/2017,22:58:00
6099,"Raines Law Room","Quincy Weber",4/19/2018,24:58:00
61,"Alewife Queens","Josephine Black",5/21/2018,23:58:00
610,Leyenda,"Kathy Curry",8/3/2017,21:58:00
6101,"Aldo Sohm Wine Bar","Quinn Norton",7/30/2017,23:58:00
6102,Nowhere,"Quinn Rocha",8/23/2018,23:58:00
6105,d.b.a.,"Quinn Rocha",11/18/2017,22:58:00
6106,"The Ship","Quinn Rocha",11/8/2017,23:58:00
6107,"The Honeywell","Quintin Alvarado",4/8/2017,23:58:00
6108,"Broken Shaker","Quintin Alvarado",9/11/2018,21:58:00
6109,"The Counting Room","Quintin Alvarado",7/30/2018,22:58:00
611,Nitecap,"Kathy Curry",5/4/2018,23:58:00
6110,"Bar Goto","Quintin Alvarado",9/15/2018,23:58:00
6111,Subject,"Quintin Alvarado",11/15/2017,23:58:00
6112,"The Honeywell","Quintin Alvarado",6/6/2017,23:58:00
6114,"McSorley's Old Ale House","Avis Orozco",6/13/2018,21:58:00
6116,"KGB Bar","Quinton Shaffer",5/25/2017,22:58:00
6117,"Pegu Club","Quinton Shaffer",1/5/2018,23:58:00
6118,"Lee's Tavern","Quinton Shaffer",6/17/2017,21:58:00
6119,"The Wayland","Quinton Shaffer",3/11/2017,23:58:00
612,"Townhouse of New York","Kathy Fields",3/19/2018,21:58:00
6120,Barcade,"Rachel Mckee",1/28/2017,21:58:00
6121,7B,"Rachel Mckee",8/26/2018,24:58:00
6122,"Dear Irving","Rachel Mckee",5/9/2018,24:58:00
6123,"Blue Bar","Rachel Mckee",2/23/2017,22:58:00
6124,7B,"Rachel Mckee",10/22/2018,21:58:00
6125,"The Ginger Man","Avis Orozco",2/2/2018,24:58:00
6126,Killmeyer's,"Rachel Mckee",7/14/2017,21:58:00
6127,"Alewife Queens","Rachelle Hart",7/15/2017,22:58:00
6128,Attaboy,"Rachelle Hart",2/20/2018,24:58:00
6129,"McSorley's Old Ale House","Rachelle Hart",3/10/2018,24:58:00
613,"Connolly's Bar","Kathy Fields",7/4/2017,21:58:00
6130,"Holiday Cocktail Lounge","Rachelle Hart",1/20/2018,22:58:00
6131,"Alewife Queens","Rachelle Hart",6/28/2017,22:58:00
6132,"Broken Shaker","Rae Burton",3/10/2018,21:58:00
6133,Dante,"Rae Burton",11/5/2018,21:58:00
6134,Subject,"Rae Burton",8/9/2018,24:58:00
6135,"Gallow Green","Rae Byrd",10/7/2018,22:58:00
6137,Apotheke,"Rae Byrd",7/22/2017,22:58:00
6138,Dante,"Rae Byrd",4/28/2018,21:58:00
6139,"Blind Tiger Ale House","Rae Byrd",5/6/2018,21:58:00
614,"KGB Bar","Kathy Fields",4/14/2017,24:58:00
6140,Nitecap,"Rae Byrd",10/12/2017,21:58:00
6141,"KGB Bar","Rae Mayer",10/27/2017,21:58:00
6142,"Old Town Bar","Rae Mayer",11/16/2017,21:58:00
6143,"Dear Irving","Rae Mayer",8/1/2017,22:58:00
6144,"Bar Nine","Rae Rush",8/12/2018,22:58:00
6145,"Bar Sixtyfive","Rae Rush",2/18/2018,21:58:00
6146,"Keats Bar","Rae Rush",4/24/2018,21:58:00
6147,PDT,"Ayah Marsden",8/8/2017,24:58:00
6148,"Rose Bar","Rafael Martin",3/22/2018,22:58:00
6149,"The Counting Room","Rafael Martin",2/13/2018,21:58:00
615,Mona's,"Kathy Fields",2/15/2017,24:58:00
6150,"The Wayland","Rafael Sexton",10/6/2018,21:58:00
6151,"Raines Law Room","Rafael Sexton",7/22/2017,21:58:00
6152,"Connolly's Bar","Rafael Sexton",10/21/2018,23:58:00
6153,"Connolly's Bar","Rafael Sexton",6/3/2018,22:58:00
6154,"The NoMad Bar","Rafael Sullivan",10/11/2018,24:58:00
6155,"Donovan's Pub","Rafael Sullivan",3/7/2018,23:58:00
6156,d.b.a.,"Rafael Sullivan",3/13/2018,23:58:00
6157,Bua,"Raleigh Harvey",5/29/2017,21:58:00
6158,"The 13th Step","Adriana Marsh",9/23/2018,21:58:00
6159,"Lee's Tavern","Ayah Marsden",3/25/2017,23:58:00
616,"Pegu Club","Kathy Macias",2/3/2017,21:58:00
6160,"Ty Bar","Raleigh Harvey",5/5/2018,24:58:00
6161,"Jimmy's corner","Raleigh Moody",6/27/2017,21:58:00
6162,"The Ginger Man","Raleigh Moody",5/7/2017,24:58:00
6163,"Donovan's Pub","Raleigh Moody",6/25/2018,22:58:00
6164,"The Long Island Bar","Raleigh Moody",4/18/2017,22:58:00
6165,"Rainbow Room","Raleigh Moody",7/18/2017,24:58:00
6166,"Connolly's Bar","Ralph Marshall",9/6/2017,24:58:00
6167,"Old Town Bar","Ralph Marshall",10/27/2018,24:58:00
6168,Mona's,"Ralph Marshall",9/15/2017,23:58:00
6169,"Old Town Bar","Ralph Marshall",10/19/2017,21:58:00
617,Mona's,"Kathy Macias",8/8/2018,23:58:00
6170,"Tonic Bar","Aydin Mccoy",11/17/2018,22:58:00
6171,"The Summit Bar","Ralph Pacheco",11/1/2018,23:58:00
6172,"Sugar East","Ralph Pacheco",2/25/2017,23:58:00
6173,"The Ship","Ralph Pacheco",5/13/2018,22:58:00
6174,"Pegu Club","Ralph Reilly",4/8/2017,22:58:00
6175,"Raines Law Room","Ralph Reilly",10/7/2017,22:58:00
6176,"KGB Bar","Ramiro Farley",8/20/2017,24:58:00
6177,"Spring Lounge","Ramiro Farley",1/26/2018,23:58:00
6178,"Dear Irving","Ramiro Farley",8/7/2018,22:58:00
6179,Killmeyer's,"Ramiro Farley",3/22/2018,24:58:00
618,Mayahuel,"Kathy Macias",5/2/2017,23:58:00
6180,"Clover Club","Ramiro Farley",3/17/2017,24:58:00
6181,"Keats Bar","Aydin Mccoy",5/29/2018,23:58:00
6182,"Amor y Amargo","Ramiro Martinez",10/16/2018,21:58:00
6183,"The Pony Bar","Ramiro Martinez",5/27/2017,23:58:00
6184,"Connolly's Bar","Ramon Butler",11/5/2017,23:58:00
6185,"Blue Bar","Ramon Butler",1/22/2018,22:58:00
6186,"Raines Law Room","Ramon Butler",10/22/2017,21:58:00
6187,Killmeyer's,"Ramon Holt",6/2/2018,24:58:00
6188,"Connolly's Bar","Ramon Holt",8/17/2017,24:58:00
6189,"Clover Club","Ramon Holt",6/1/2018,22:58:00
619,"Aldo Sohm Wine Bar","Kathy Macias",6/10/2018,23:58:00
6190,"Spring Lounge","Ramon Holt",10/12/2017,23:58:00
6191,Mayahuel,"Ramon Holt",4/3/2018,21:58:00
6192,"Little Branch","Aydin Mccoy",8/13/2017,24:58:00
6193,"Pegu Club","Ramon Lyons",9/25/2017,23:58:00
6194,"Aldo Sohm Wine Bar","Ramon Lyons",5/13/2018,22:58:00
6195,"Bemelmans Bar","Ramon Lyons",7/27/2017,21:58:00
6196,Mayahuel,"Ramon Mann",3/4/2018,21:58:00
6197,"Connolly's Bar","Ramon Mann",1/15/2017,21:58:00
6198,"KGB Bar","Ramon Woodard",10/12/2018,22:58:00
6199,"Pegu Club","Ramon Woodard",11/2/2018,21:58:00
62,"Ty Bar","Josephine Black",2/2/2017,22:58:00
620,PDT,"Annette Colon",5/14/2018,22:58:00
6200,Mayahuel,"Ramon Woodard",10/22/2017,23:58:00
6201,"Townhouse of New York","Ramon Woodard",1/15/2017,23:58:00
6202,Killmeyer's,"Ramon Woodard",1/25/2017,21:58:00
6203,Boxer,"Aydin Mccoy",5/4/2018,22:58:00
6204,"Aldo Sohm Wine Bar","Ramon Woodard",4/17/2017,24:58:00
6205,"Ghost Donkey","Ramona Hodges",10/27/2017,22:58:00
6206,"Phoenix Bar","Ramona Hodges",8/3/2017,21:58:00
6207,"Please Don't Tell","Ramona Hodges",5/29/2018,24:58:00
6208,"Tonic Bar","Ramona Kidd",5/21/2018,21:58:00
6209,Boxer,"Ramona Kidd",2/26/2018,24:58:00
621,"Bemelmans Bar","Kathy Mcclure",2/25/2017,22:58:00
6210,"Bar Sixtyfive","Ramona Kidd",5/12/2017,22:58:00
6211,"Keats Bar","Ramona Kidd",5/30/2017,21:58:00
6212,"Gallow Green","Ramona Kidd",2/20/2017,21:58:00
6213,"Slowly Shirley","Aydin Mccoy",11/18/2018,22:58:00
6214,"Clover Club","Ramona Pope",11/11/2017,21:58:00
6215,PDT,"Ramona Pope",8/15/2018,23:58:00
6216,"Aldo Sohm Wine Bar","Ramona Spears",3/1/2017,24:58:00
6217,"Lee's Tavern","Ramona Spears",10/12/2018,23:58:00
6218,Mona's,"Ramona Spears",9/17/2018,24:58:00
6219,"Dear Irving","Ramona Spears",4/21/2018,23:58:00
622,Barcade,"Kathy Mcclure",7/11/2018,22:58:00
6220,Barcade,"Ramona Spears",7/18/2017,21:58:00
6221,"Old Town Bar","Randal Cameron",1/21/2017,21:58:00
6222,"The Wayland","Randal Cameron",11/15/2018,23:58:00
6223,"Clover Club","Randal Cameron",8/30/2017,24:58:00
6224,"Broken Shaker","Aydin Mccoy",9/10/2017,23:58:00
6225,"Dear Irving","Randal Cameron",5/15/2018,21:58:00
6226,"Aldo Sohm Wine Bar","Randal Dillon",5/7/2018,24:58:00
6227,"Aldo Sohm Wine Bar","Randal Dillon",8/7/2017,23:58:00
6228,"Lee's Tavern","Randal Dillon",10/2/2018,22:58:00
6229,"Old Town Bar","Randal Dillon",10/7/2017,23:58:00
623,"Rose Bar","Katie Dodson",10/29/2017,24:58:00
6230,"Rainbow Room","Randal Strickland",8/30/2017,22:58:00
6231,"Sugar East","Randal Strickland",8/15/2018,24:58:00
6233,"Ty Bar","Randal Strickland",5/3/2017,24:58:00
6234,Julius',"Ayra Kent",2/5/2018,23:58:00
6235,"Clockwork Bar","Randal Strickland",3/3/2018,24:58:00
6236,"Beauty Bar","Randall Bean",11/28/2018,22:58:00
6237,"Alewife Queens","Randall Bean",9/17/2018,22:58:00
6238,"The Summit Bar","Randall Bean",3/8/2017,22:58:00
6239,Nowhere,"Randall Bean",4/13/2018,24:58:00
624,Mace,"Katie Dodson",9/1/2017,21:58:00
6240,"Donovan's Pub","Randall Bean",3/15/2017,23:58:00
6241,"Alewife Queens","Randall Bean",2/16/2017,23:58:00
6242,"The Central Bar","Randall Friedman",8/16/2018,24:58:00
6243,"Alewife Queens","Randall Friedman",6/20/2018,21:58:00
6244,"Alewife Queens","Randall Friedman",2/11/2017,23:58:00
6245,"Gallow Green","Ayra Kent",10/30/2017,22:58:00
6246,"Blue Bar","Randell Macdonald",1/24/2018,24:58:00
6248,"The Wayland","Randell Macdonald",6/25/2018,22:58:00
6249,Leyenda,"Randell Shelton",6/21/2017,24:58:00
625,"Tonic Bar","Katie Dodson",11/7/2018,24:58:00
6250,Apotheke,"Randell Shelton",11/1/2018,23:58:00
6251,Mace,"Randell Shelton",11/16/2018,24:58:00
6252,"Orange Street","Randell Shelton",3/16/2018,23:58:00
6253,Boxer,"Randell Shelton",3/21/2018,22:58:00
6254,"Little Branch","Randell Shelton",2/1/2017,21:58:00
6255,PDT,"Randell Zamora",1/11/2018,23:58:00
6256,"Gallow Green","Ayra Kent",4/24/2017,21:58:00
6257,Barcade,"Randell Zamora",4/25/2018,22:58:00
6258,"Lee's Tavern","Randi Galloway",8/3/2017,23:58:00
6259,"Townhouse of New York","Randi Galloway",8/4/2018,24:58:00
626,"Slowly Shirley","Katie Dodson",9/2/2017,23:58:00
6260,"Spring Lounge","Randi Galloway",10/22/2017,23:58:00
6261,"Raines Law Room","Randi Galloway",8/2/2017,22:58:00
6262,"Rainbow Room","Randi Leon",6/28/2017,22:58:00
6263,"The Ginger Man","Randi Leon",9/29/2017,22:58:00
6264,"Little Branch","Randi Richardson",1/16/2018,23:58:00
6265,"Copper & Oak","Randi Richardson",9/24/2018,24:58:00
6266,"Beauty Bar","Randolph Montes",6/11/2017,21:58:00
6267,"The Summit Bar","Adriana Marsh",10/18/2018,21:58:00
6268,"Bar Goto","Ayra Kent",5/15/2018,22:58:00
6269,"Beauty Bar","Randolph Montes",9/5/2018,24:58:00
627,"McSorley's Old Ale House","Katie Reilly",7/22/2018,21:58:00
6270,"Beauty Bar","Randolph Montes",11/28/2018,22:58:00
6271,"Bar Goto","Randolph Robinson",9/8/2017,21:58:00
6272,Julius',"Randolph Robinson",8/29/2017,24:58:00
6273,"The Counting Room","Randolph Robinson",7/16/2017,21:58:00
6274,"Bar Sixtyfive","Randolph Robinson",7/8/2018,24:58:00
6275,"The Up & Up","Randolph Robinson",1/19/2017,21:58:00
6276,"Clover Club","Raphael Dougherty",11/4/2017,24:58:00
6277,"Connolly's Bar","Raphael Dougherty",5/8/2017,22:58:00
6278,Barcade,"Raphael Dougherty",10/3/2018,22:58:00
6279,"Copper & Oak","Ayra Kent",5/29/2018,22:58:00
628,Attaboy,"Katie Reilly",2/6/2018,21:58:00
6280,7B,"Raphael Dougherty",4/4/2018,23:58:00
6281,"Bemelmans Bar","Raphael Dougherty",3/22/2017,21:58:00
6282,"KGB Bar","Raphael Dougherty",7/7/2018,23:58:00
6283,"Blue Bar","Raphael Fischer",8/1/2017,22:58:00
6284,Killmeyer's,"Raphael Fischer",2/4/2018,23:58:00
6285,"Raines Law Room","Raphael Fischer",2/21/2018,24:58:00
6286,"Dear Irving","Raphael Fischer",3/7/2018,24:58:00
6287,"Clover Club","Raphael Fischer",6/5/2017,21:58:00
6288,"The Pool Lounge","Raphael Frye",8/4/2018,24:58:00
6289,"The Aviary NYC","Raphael Frye",4/4/2017,21:58:00
629,"The Long Island Bar","Katie Reilly",7/23/2018,24:58:00
6290,"Sugar East","Ayva Neale",10/11/2018,24:58:00
6291,"The Wayland","Raphael Quinn",8/19/2018,21:58:00
6292,7B,"Raphael Quinn",4/11/2017,23:58:00
6293,"Bemelmans Bar","Raphael Quinn",2/21/2018,23:58:00
6294,PDT,"Raphael Quinn",9/19/2018,22:58:00
6295,"Death & Company","Raquel Floyd",3/8/2017,23:58:00
6296,"Dutch Kills","Raquel Floyd",11/28/2017,23:58:00
6297,"Angel's Share","Raquel Floyd",7/4/2017,24:58:00
6298,"King Cole Bar","Raquel Floyd",2/22/2017,24:58:00
6299,d.b.a.,"Raquel Ford",1/6/2017,21:58:00
63,d.b.a.,"Josephine Black",8/26/2018,21:58:00
630,"The Wayland","Katina Benitez",8/2/2017,23:58:00
6300,"The NoMad Bar","Raquel Ford",10/22/2017,24:58:00
6301,"Beauty Bar","Ayva Neale",6/19/2018,21:58:00
6302,d.b.a.,"Raquel Ford",9/6/2017,23:58:00
6303,Nowhere,"Raquel Ford",9/23/2017,23:58:00
6304,"Holiday Cocktail Lounge","Raquel Ford",4/9/2018,21:58:00
6305,"Clover Club","Raquel Underwood",8/27/2017,21:58:00
6306,"Townhouse of New York","Raquel Underwood",9/4/2018,21:58:00
6307,"Pegu Club","Raquel Underwood",1/18/2017,24:58:00
6308,7B,"Raquel Underwood",1/10/2017,21:58:00
6309,Mayahuel,"Raquel Underwood",3/9/2018,23:58:00
631,"Raines Law Room","Annette Combs",6/8/2018,21:58:00
6310,"Until Tomorrow","Rashad Jennings",9/3/2018,23:58:00
6311,"Zinc Bar","Rashad Jennings",11/13/2018,22:58:00
6312,Primo's,"Ayva Neale",8/27/2018,24:58:00
6313,"Bohemian Hall & Beer Garden","Rashad Jennings",10/25/2018,24:58:00
6314,"Angel's Share","Rashad Jennings",4/13/2018,22:58:00
6315,"The Pool Lounge","Rashad Jennings",6/26/2017,24:58:00
6316,"Maison Premiere","Raul Allison",2/25/2018,24:58:00
6317,"King Cole Bar","Raul Allison",5/2/2018,24:58:00
6318,"Maison Premiere","Raul Allison",8/3/2018,23:58:00
6319,"Phoenix Bar","Raul Barry",2/9/2018,24:58:00
632,Donna,"Katina Benitez",1/27/2018,22:58:00
6320,"Grand Banks","Raul Barry",5/11/2017,21:58:00
6321,"Please Don't Tell","Raul Barry",2/12/2018,22:58:00
6322,"King Cole Bar","Raul Barry",7/4/2017,22:58:00
6323,"The Central Bar","Ayva Neale",4/5/2017,24:58:00
6324,"The Dead Rabbit","Raul Barry",2/6/2017,23:58:00
6325,"ABC Beer Co.","Raul Barry",10/24/2018,21:58:00
6326,Barcade,"Raul West",11/13/2017,24:58:00
6327,7B,"Raul West",11/23/2018,23:58:00
6328,Mayahuel,"Raul West",9/16/2017,21:58:00
6329,Killmeyer's,"Raul West",6/2/2017,22:58:00
633,"Connolly's Bar","Katina Benitez",4/16/2017,21:58:00
6330,LENA,"Ray Ruiz",7/29/2017,23:58:00
6331,"Until Tomorrow","Ray Ruiz",2/2/2017,22:58:00
6332,"The Dead Rabbit","Ray Ruiz",7/5/2018,24:58:00
6333,"Slowly Shirley","Ray Wolf",2/26/2017,24:58:00
6334,"Alewife Queens","Ayva Neale",3/3/2017,23:58:00
6335,"The Honeywell","Ray Wolf",8/4/2017,24:58:00
6336,"Copper & Oak","Ray Wolf",7/19/2018,23:58:00
6337,"Tonic Bar","Ray Wolf",2/25/2017,23:58:00
6338,"Rose Bar","Ray Wolf",2/20/2018,24:58:00
6339,"Amor y Amargo","Rayford Spears",4/28/2017,23:58:00
634,"Clover Club","Katina Benitez",10/8/2018,24:58:00
6340,"The Pony Bar","Rayford Spears",5/13/2017,22:58:00
6341,"the Campbell","Rayford Spears",11/20/2017,22:58:00
6342,"Grand Banks","Rayford Spears",1/24/2018,21:58:00
6343,"Lee's Tavern","Raymon Bishop",7/22/2017,22:58:00
6344,"The Ginger Man","Ayva Neale",8/10/2017,24:58:00
6345,Barcade,"Raymon Bishop",1/8/2018,21:58:00
6346,"Clover Club","Raymon Bishop",10/23/2018,23:58:00
6347,"Aldo Sohm Wine Bar","Raymon Bishop",8/7/2017,24:58:00
6348,"Spring Lounge","Raymon Bishop",2/17/2017,22:58:00
6349,Attaboy,"Raymon Fuentes",9/25/2017,21:58:00
6350,"The Ship","Raymon Fuentes",5/5/2018,21:58:00
6351,Primo's,"Raymon Fuentes",9/27/2018,23:58:00
6352,"Donovan's Pub","Raymon Fuentes",2/15/2017,22:58:00
6353,"The Long Island Bar","Raymon Fuentes",1/3/2018,23:58:00
6354,"McSorley's Old Ale House","Raymon Fuentes",4/17/2017,23:58:00
6355,Apotheke,"Ayyub Wolfe",9/14/2017,24:58:00
6356,"Alewife Queens","Raymon Henry",7/9/2017,21:58:00
6357,"The Summit Bar","Raymon Henry",5/14/2018,21:58:00
6358,"Beauty Bar","Raymon Henry",3/5/2018,23:58:00
6359,"Copper & Oak","Raymon Tapia",4/26/2017,24:58:00
636,Donna,"Katina Benitez",11/26/2018,21:58:00
6360,Nitecap,"Raymon Tapia",5/2/2018,23:58:00
6361,Julius',"Raymon Tapia",7/6/2018,22:58:00
6362,Dante,"Raymon Tapia",9/29/2017,22:58:00
6363,"Please Don't Tell","Raymond Barron",11/10/2017,21:58:00
6364,"Dive Bar","Raymond Barron",11/15/2018,22:58:00
6365,"Ear Inn","Raymond Barron",6/1/2018,24:58:00
6366,Nitecap,"Ayyub Wolfe",6/6/2018,24:58:00
6367,"King Cole Bar","Raymond Casey",5/18/2018,24:58:00
6368,"Ghost Donkey","Raymond Casey",4/11/2018,21:58:00
6369,"ABC Beer Co.","Raymond Casey",4/23/2018,24:58:00
637,Donna,"Katina Daniels",5/16/2017,21:58:00
6370,"The Pony Bar","Raymond Casey",5/15/2018,21:58:00
6371,"The Dead Rabbit","Raymond Ferguson",4/19/2018,23:58:00
6372,"e's Bar","Raymond Ferguson",9/27/2017,22:58:00
6373,LENA,"Raymond Hester",4/26/2018,21:58:00
6374,"Grand Banks","Raymond Hester",7/10/2017,24:58:00
6375,Torst,"Raymond Hester",9/25/2017,24:58:00
6376,"Dive Bar","Raymond Hester",9/25/2017,24:58:00
6377,"Dear Irving","Adriana Nunez",10/8/2017,21:58:00
6378,"Rose Bar","Ayyub Wolfe",7/23/2017,21:58:00
6379,LENA,"Raymond Hester",9/21/2017,24:58:00
638,"Old Town Bar","Katina Daniels",4/10/2018,21:58:00
6380,"Spring Lounge","Raymond Montes",9/17/2017,24:58:00
6381,Barcade,"Raymond Montes",4/19/2017,24:58:00
6382,"Old Town Bar","Raymond Montes",1/20/2017,22:58:00
6383,"Townhouse of New York","Raymond Pope",7/9/2017,22:58:00
6384,"KGB Bar","Raymond Pope",1/10/2018,24:58:00
6385,Killmeyer's,"Raymond Pope",3/6/2017,21:58:00
6386,"Bemelmans Bar","Raymond Pope",1/21/2018,24:58:00
6388,"Connolly's Bar","Raymond Pope",5/30/2018,23:58:00
6389,"Slowly Shirley","Ayyub Wolfe",9/17/2017,23:58:00
639,PDT,"Katina Daniels",4/27/2018,22:58:00
6390,Mona's,"Reagan Rowland",3/15/2018,23:58:00
6393,"The Wayland","Reba Ballard",1/5/2018,22:58:00
6394,"Pegu Club","Reba Ballard",10/27/2018,24:58:00
6395,"Lee's Tavern","Reba Ballard",10/27/2018,21:58:00
6396,"Blue Bar","Reba Ballard",2/10/2017,23:58:00
6398,"Spring Lounge","Reba Bright",2/7/2018,24:58:00
6399,"Little Branch","Ayyub Wolfe",7/23/2018,24:58:00
64,"King Cole Bar","Josephine Chavez",10/22/2017,23:58:00
640,"Lee's Tavern","Katina Daniels",11/27/2017,22:58:00
6400,Killmeyer's,"Reba Bright",2/26/2018,24:58:00
6401,"Angel's Share","Rebecca Acosta",7/3/2018,23:58:00
6402,"Death & Company","Rebecca Acosta",5/14/2018,24:58:00
6403,"Ghost Donkey","Rebecca Acosta",10/18/2018,21:58:00
6404,"Please Don't Tell","Rebecca Acosta",3/26/2018,21:58:00
6406,"Bemelmans Bar","Rebecca Cameron",9/9/2018,23:58:00
6407,Barcade,"Rebecca Cameron",8/26/2018,22:58:00
6408,"Clover Club","Rebecca Cameron",4/28/2017,24:58:00
6409,7B,"Rebecca Cameron",10/8/2018,23:58:00
641,"Connolly's Bar","Katina Daniels",1/14/2018,23:58:00
6410,Apotheke,"Ayyub Wolfe",2/26/2018,21:58:00
6411,"Lee's Tavern","Rebecca Campos",1/24/2018,23:58:00
6412,"Pegu Club","Rebecca Campos",7/29/2017,22:58:00
6413,Mona's,"Rebecca Campos",8/1/2017,24:58:00
6414,"The Wayland","Rebecca Campos",9/24/2017,21:58:00
6415,"Townhouse of New York","Rebecca Campos",5/21/2018,24:58:00
6416,"KGB Bar","Rebecca Campos",5/7/2017,21:58:00
6417,"The Wayland","Rebecca Ellis",11/3/2017,22:58:00
6419,Donna,"Rebecca Ellis",9/6/2017,21:58:00
642,"Pegu Club","Annette Combs",3/18/2018,21:58:00
6420,"The Wayland","Rebecca Ellis",7/23/2018,24:58:00
6421,"Pouring Ribbons","Azaan Rodgers",8/25/2018,21:58:00
6422,"Copper & Oak","Rebecca Petty",11/13/2018,24:58:00
6423,Apotheke,"Rebecca Petty",6/23/2017,23:58:00
6424,Apotheke,"Rebecca Petty",11/6/2018,21:58:00
6425,Donna,"Rebecca Ryan",11/20/2017,24:58:00
6426,7B,"Rebecca Ryan",4/7/2017,21:58:00
6427,"The Wayland","Rebecca Ryan",10/28/2017,21:58:00
6428,Primo's,"Rebekah Castillo",10/29/2017,22:58:00
6429,"McSorley's Old Ale House","Rebekah Castillo",6/13/2017,24:58:00
643,"Blind Tiger Ale House","Katina Hayes",2/19/2017,21:58:00
6430,"Clockwork Bar","Rebekah Castillo",7/13/2018,23:58:00
6431,"Holiday Cocktail Lounge","Rebekah Castillo",8/9/2018,22:58:00
6432,"the Campbell","Azaan Rodgers",6/28/2017,21:58:00
6433,"Ty Bar","Rebekah Castillo",2/17/2018,21:58:00
6434,"The 13th Step","Rebekah Castillo",3/6/2017,21:58:00
6435,"Sugar East","Rebekah Estrada",1/24/2017,21:58:00
6436,Attaboy,"Rebekah Estrada",11/26/2017,21:58:00
6437,Nowhere,"Rebekah Hays",4/6/2018,24:58:00
6438,"The NoMad Bar","Rebekah Hays",4/24/2018,21:58:00
6439,"Holiday Cocktail Lounge","Rebekah Hays",11/26/2017,22:58:00
644,Julius',"Katina Hayes",7/14/2017,23:58:00
6440,Primo's,"Rebekah Hays",4/29/2018,23:58:00
6441,"Orange Street","Rebekah Jarvis",5/22/2018,23:58:00
6442,Apotheke,"Rebekah Jarvis",5/18/2018,23:58:00
6443,"The Aviary NYC","Azaan Rodgers",6/2/2017,23:58:00
6444,"The Counting Room","Rebekah Jarvis",10/5/2017,22:58:00
6445,"Dear Irving","Reece Lambert",9/3/2018,24:58:00
6446,"Pegu Club","Reece Lambert",4/4/2018,24:58:00
6447,Mayahuel,"Reece Lambert",6/26/2018,21:58:00
6448,"Spring Lounge","Reed Dunn",9/22/2017,21:58:00
6449,"Lee's Tavern","Reed Dunn",2/21/2018,21:58:00
645,"Townhouse of New York","Katrina Le",11/15/2017,24:58:00
6451,Donna,"Reed Dunn",2/6/2017,22:58:00
6453,"Holiday Cocktail Lounge","Reed Hinton",5/15/2017,23:58:00
6454,"Bronx Alehouse","Azaan Rodgers",9/22/2017,22:58:00
6455,Mona's,"Reed Nichols",8/30/2017,22:58:00
